MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MoSold,SaleType,SaleCondition,SalePrice,area_cluster,TotalSF,area_rooms
70,3,60.0,7200,1,3,1,0,4,1,6,2,2,0,5,7,6,1931,2000,1,0,11,15,2,0.0,3,1,0,2,3,3,5,0,5,0,776,776,1,4,1,4,851,651,0,1502,0,1,1,3,1,3,6,5,1,2,1,1931.0,1,1,270,4,4,1,0,0,112,0,0,0,2,2,8,4,149000,0,2278,34170
50,3,78.0,17503,1,3,3,0,4,0,12,0,2,0,0,6,5,1948,1950,1,0,12,13,2,0.0,3,4,1,3,3,3,5,0,5,0,912,912,1,4,1,4,912,546,0,1458,0,1,0,3,1,3,6,5,1,2,1,1948.0,2,1,330,4,4,2,192,0,0,0,0,0,4,1,8,0,97500,0,2370,30810
20,3,75.0,9937,1,3,3,0,0,0,7,2,2,0,2,5,7,1964,1999,3,0,8,8,2,0.0,3,2,2,3,3,3,1,637,5,0,849,1486,1,0,1,4,1486,0,0,1486,1,1,0,3,1,3,7,5,0,5,5,1968.0,0,2,480,4,4,2,0,0,0,0,0,0,2,3,8,4,167000,0,2972,38636
60,3,67.96128423040604,12384,1,3,3,0,1,0,14,2,2,0,5,7,7,1976,1976,1,0,9,10,1,233.0,3,4,1,2,3,3,5,0,5,0,793,793,1,4,1,4,1142,793,0,1935,0,2,1,3,1,3,7,5,1,4,1,1976.0,1,2,550,4,4,2,0,113,252,0,0,0,4,11,8,4,197900,4,2728,46376
20,3,120.0,13560,1,3,3,0,0,0,12,2,2,0,2,6,3,1968,1968,3,0,13,14,1,216.0,3,4,1,1,0,3,5,0,5,0,1392,1392,1,2,1,4,1392,0,0,1392,1,1,0,2,1,3,5,1,2,4,1,1968.0,1,2,576,4,4,2,0,0,240,0,0,0,4,7,8,4,110000,0,2784,33408
85,3,90.0,10012,1,3,3,0,4,0,7,2,2,0,6,4,5,1972,1972,1,0,9,10,2,0.0,3,4,1,2,3,0,1,920,4,180,38,1138,1,4,1,4,1181,0,0,1181,1,2,0,3,1,3,6,5,0,5,5,1974.0,1,2,588,4,4,2,0,0,180,0,0,0,2,4,8,4,137500,3,2319,27828
60,3,106.0,11194,1,0,3,0,0,0,8,2,2,0,5,8,5,2000,2000,1,0,12,13,1,40.0,2,4,2,2,3,3,5,0,5,0,1406,1406,1,0,1,4,1454,482,0,1936,0,2,1,3,1,2,7,5,1,4,1,2000.0,1,2,504,4,4,2,188,124,0,0,0,0,4,11,8,4,230500,4,3342,60156
20,3,65.0,8125,1,3,3,0,4,0,20,2,2,0,2,6,5,1994,1998,1,0,6,6,1,258.0,3,4,2,2,3,3,2,1138,5,0,270,1408,1,0,1,4,1679,0,0,1679,1,2,0,3,1,2,7,5,1,1,1,1994.0,1,2,575,4,4,2,224,42,0,0,0,0,4,10,8,4,193500,4,3087,46305
20,3,67.96128423040604,14175,1,3,0,0,0,1,19,2,2,0,2,5,6,1956,1987,1,0,5,14,2,0.0,3,4,1,3,3,3,4,988,5,0,200,1188,1,2,1,4,1437,0,0,1437,1,1,1,3,1,3,6,3,1,4,5,1999.0,2,2,576,4,4,2,304,0,0,0,0,0,4,11,8,4,168000,0,2625,34125
30,3,80.0,11600,1,3,3,0,4,0,6,2,2,0,2,4,5,1922,1950,1,0,8,8,2,0.0,3,4,0,1,3,3,5,0,5,0,700,700,1,0,1,4,1180,0,0,1180,0,1,0,2,1,1,5,5,1,2,5,1922.0,2,1,252,4,1,2,0,0,67,0,0,0,4,7,8,4,137500,3,1880,18800
60,3,64.0,8633,1,3,3,0,2,0,5,2,2,0,5,6,5,2005,2005,1,0,12,13,2,0.0,2,4,2,2,3,3,2,193,5,0,545,738,1,0,1,4,738,738,0,1476,1,2,1,3,1,2,7,5,0,5,1,2005.0,0,2,540,4,4,2,100,35,0,0,0,0,4,2,8,4,173500,0,2214,35424
70,2,54.0,6629,1,3,3,0,4,0,7,0,2,0,5,6,6,1925,1950,2,0,13,14,2,0.0,3,2,0,3,3,3,1,551,5,0,121,672,1,4,0,4,697,672,0,1369,1,2,0,3,1,3,6,5,0,5,5,1930.0,2,1,300,4,4,2,147,0,0,0,0,0,4,7,8,4,103600,0,2041,28574
20,3,67.96128423040604,11250,1,0,3,0,4,0,24,2,2,0,2,6,6,1977,1977,1,0,9,10,2,0.0,2,4,1,2,3,3,0,767,5,0,441,1208,1,4,1,4,1208,0,0,1208,1,1,1,3,1,3,6,5,1,4,1,1977.0,1,2,546,4,4,2,198,42,0,0,0,0,4,6,8,4,165000,3,2416,33824
20,3,110.0,14442,1,3,3,0,4,0,6,2,2,0,2,6,7,1957,2004,3,0,5,5,1,106.0,3,4,2,3,3,3,2,1186,5,0,291,1477,1,0,1,4,1839,0,0,1839,1,2,0,3,1,2,7,5,2,4,1,1957.0,0,2,416,4,4,2,0,87,0,0,200,0,4,6,8,4,257500,4,3316,49740
20,3,80.0,9200,1,3,3,0,4,0,12,2,2,0,2,6,6,1965,1965,1,0,6,6,2,0.0,3,4,1,3,3,3,4,892,5,0,244,1136,1,4,1,4,1136,0,0,1136,1,1,0,3,1,3,5,5,1,2,1,1965.0,1,1,384,4,4,2,426,0,0,0,0,0,4,7,8,4,140000,3,2272,27264
160,3,24.0,2289,1,3,3,0,4,0,13,2,2,3,5,6,6,1978,1978,1,0,9,2,2,0.0,3,4,1,3,3,3,0,311,5,0,544,855,1,4,1,4,855,586,0,1441,0,2,1,3,1,3,7,5,1,4,1,1978.0,2,2,440,4,4,2,28,0,0,0,0,0,4,4,8,4,148500,0,2296,36736
70,4,60.0,9600,1,3,3,0,4,0,17,2,2,0,5,4,2,1900,1950,1,0,0,12,2,0.0,3,4,0,3,0,3,5,0,5,0,1095,1095,2,1,0,4,1095,679,0,1774,1,2,0,4,2,3,8,3,0,5,0,1920.0,2,3,779,1,1,0,0,0,90,0,0,0,4,5,8,4,87000,4,2869,40166
30,3,52.0,9022,1,3,3,0,4,0,17,2,2,0,2,5,8,1924,2006,1,0,12,13,2,0.0,2,4,0,3,3,3,5,0,5,0,768,768,1,0,1,4,792,0,0,792,0,1,0,2,1,2,5,5,0,5,5,1924.0,2,1,240,1,1,0,316,0,120,0,0,0,4,5,8,4,109500,1,1560,17160
20,3,67.96128423040604,9945,1,0,3,0,4,0,19,2,2,0,2,5,5,1961,1961,3,0,13,14,1,57.0,3,4,1,3,3,3,4,827,5,0,161,988,1,4,1,4,988,0,0,988,1,1,0,3,1,3,5,5,0,5,5,1963.0,2,2,572,4,4,2,0,0,0,0,0,0,4,10,8,4,128500,1,1976,21736
120,3,50.0,8012,1,3,3,0,4,0,20,2,2,4,2,6,5,1980,1980,1,0,9,10,2,0.0,3,4,1,2,3,3,1,543,1,119,261,923,1,4,1,4,923,0,0,923,0,2,0,2,1,3,5,5,1,4,1,1980.0,1,1,264,4,4,2,80,0,0,0,0,0,4,5,8,4,143000,1,1846,23998
50,2,55.0,4500,1,1,0,0,4,0,18,2,2,0,0,5,5,1932,2000,1,0,12,12,2,0.0,3,4,0,3,3,3,4,182,5,0,611,793,1,0,1,4,848,672,0,1520,0,1,0,3,1,3,6,5,0,5,5,1968.0,2,1,281,4,4,2,0,0,56,0,0,0,4,7,8,0,159434,0,2313,27756
120,3,67.96128423040604,2887,1,3,1,0,4,0,4,2,2,0,2,6,5,1996,1997,1,0,13,14,2,0.0,3,4,2,2,3,2,2,1003,5,0,288,1291,1,0,1,4,1291,0,0,1291,1,1,0,2,1,2,6,5,1,2,1,1996.0,2,2,431,4,4,2,307,0,0,0,0,0,4,11,8,4,173000,3,2582,33566
20,3,90.0,11248,1,0,3,0,0,0,5,2,2,0,2,9,5,2002,2002,3,0,12,13,3,215.0,2,4,2,2,3,0,2,1059,5,0,567,1626,1,0,1,4,1668,0,0,1668,1,2,0,3,1,2,7,5,1,4,1,2002.0,0,3,702,4,4,2,257,45,0,0,0,0,4,7,8,4,285000,4,3294,59292
60,3,58.0,16770,1,1,3,0,1,0,15,2,2,0,5,7,5,1998,1998,1,0,12,13,1,30.0,2,4,2,2,3,3,5,0,5,0,1195,1195,1,2,1,4,1195,644,0,1839,0,2,1,4,1,3,7,5,0,5,1,1998.0,0,2,486,4,4,2,0,81,0,0,0,0,4,6,8,4,221000,4,3034,51578
160,3,67.96128423040604,5062,1,0,3,0,1,0,22,2,2,4,5,7,5,1984,1984,1,0,6,6,2,0.0,2,4,1,2,3,2,2,828,3,182,180,1190,1,2,1,4,1190,900,0,2090,1,2,0,3,1,2,6,2,1,4,1,1984.0,0,2,577,4,4,2,219,0,0,0,0,0,4,9,8,4,207500,2,3280,49200
60,1,84.0,10207,1,3,3,0,4,0,21,2,2,0,5,7,6,2007,2007,1,0,12,13,2,0.0,2,4,2,2,3,3,5,0,5,0,874,874,1,0,1,4,874,887,0,1761,0,3,0,3,1,2,7,5,0,5,1,2007.0,0,2,578,4,4,2,144,105,0,0,0,0,4,8,6,5,227875,4,2635,44795
160,1,67.96128423040604,5105,1,1,3,0,2,0,21,2,2,4,5,7,5,2004,2004,1,0,8,8,2,0.0,2,4,2,2,3,3,2,239,5,0,312,551,1,0,1,4,551,551,0,1102,0,2,1,2,1,2,4,5,0,5,5,2004.0,2,2,480,4,4,2,0,60,0,0,0,0,4,3,8,4,148800,3,1653,23142
20,3,60.0,8089,1,3,1,0,4,0,22,2,2,0,2,8,6,2007,2007,1,0,8,8,1,0.0,2,4,2,2,3,0,2,945,5,0,474,1419,1,0,1,4,1419,0,0,1419,1,2,0,2,1,2,7,5,1,2,1,2007.0,1,2,567,4,4,2,140,0,0,0,0,0,4,10,6,5,392000,0,2838,48246
120,3,61.0,7577,1,0,3,0,0,0,16,2,2,4,2,6,5,2005,2006,1,0,12,13,3,256.0,2,4,2,2,3,0,0,20,5,0,1342,1362,1,0,1,4,1362,0,0,1362,0,2,0,2,1,2,6,5,1,2,1,2005.0,1,2,460,4,4,2,192,28,0,0,0,0,4,6,8,4,194700,0,2724,38136
120,4,67.96128423040604,4426,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,0,12,13,1,147.0,2,4,2,2,3,1,2,697,5,0,151,848,1,0,1,4,848,0,0,848,1,1,0,1,1,2,3,5,1,4,1,2004.0,1,2,420,4,4,2,149,0,0,0,0,0,4,5,8,4,141000,1,1696,16960
60,3,42.0,26178,1,0,3,0,4,1,23,2,2,0,5,7,5,1989,1990,3,0,8,8,1,293.0,2,4,2,2,3,1,2,965,5,0,245,1210,1,0,1,4,1238,1281,0,2519,1,2,1,4,1,2,9,5,2,2,1,1989.0,1,2,628,4,4,2,320,27,0,0,0,0,4,4,8,4,335000,2,3729,70851
30,3,60.0,5400,1,3,3,0,0,2,17,2,2,0,2,5,6,1921,1968,1,0,8,8,2,0.0,3,4,0,3,3,3,5,0,5,0,1073,1073,1,0,1,4,1073,0,0,1073,0,1,0,2,1,3,4,5,0,5,5,1968.0,2,1,326,4,4,2,0,0,112,0,0,0,4,12,8,0,108480,3,2146,21460
50,4,51.0,6120,1,3,3,0,0,0,3,2,2,0,0,5,6,1936,1950,1,0,13,14,2,0.0,3,1,0,3,3,3,5,0,5,0,927,927,1,4,1,4,1067,472,0,1539,0,1,1,3,1,3,5,5,0,5,5,1995.0,2,2,576,4,4,2,112,0,0,0,0,0,2,4,8,4,141500,0,2466,29592
20,3,54.0,13811,1,0,3,0,4,0,23,2,2,0,2,6,6,1987,1987,1,0,6,6,1,72.0,3,4,1,2,1,3,2,980,3,40,92,1112,1,2,1,4,1137,0,0,1137,1,2,0,2,1,2,5,5,1,4,1,1987.0,2,2,551,4,4,2,125,0,0,0,0,0,4,7,8,4,176000,3,2249,29237
30,4,50.0,6000,1,3,3,0,4,0,3,2,2,0,2,5,7,1921,1950,1,0,13,15,2,0.0,3,4,1,3,3,3,3,616,5,0,0,616,1,2,1,4,616,0,0,616,0,1,0,2,1,3,4,5,0,5,5,1921.0,2,1,205,4,4,2,0,0,129,0,0,0,4,6,8,4,89000,1,1232,12320
20,3,57.0,6420,1,0,3,0,4,0,7,2,2,0,2,5,7,1952,1952,1,0,13,14,2,0.0,3,4,2,0,1,2,3,210,0,551,219,980,1,1,1,0,1148,0,0,1148,0,1,0,2,1,3,6,5,0,5,5,1952.0,2,1,308,4,4,2,0,0,0,0,0,0,4,9,8,4,123500,3,2128,25536
20,3,65.0,8450,1,3,3,0,4,0,19,5,2,0,2,5,8,1965,2009,1,0,8,8,2,0.0,3,2,1,3,3,3,2,553,1,117,224,894,1,0,1,4,894,0,0,894,1,1,0,3,1,3,5,5,1,2,5,1973.0,2,1,336,4,4,2,416,144,0,0,0,0,2,4,8,4,138500,1,1788,19668
120,1,59.0,4282,1,1,3,0,4,0,21,2,2,4,2,7,5,2004,2004,1,0,8,8,2,0.0,2,4,2,2,3,2,2,16,5,0,1375,1391,1,0,1,4,1391,0,0,1391,0,2,0,2,1,2,5,5,0,5,1,2004.0,1,2,530,4,4,2,156,158,0,0,0,0,4,7,8,4,196000,0,2782,38948
20,3,85.0,14331,1,3,3,0,4,0,23,2,2,0,2,8,5,2002,2002,3,0,12,13,1,630.0,2,4,2,0,3,1,2,1274,5,0,526,1800,1,0,1,4,1800,0,0,1800,1,2,0,3,1,2,7,5,1,2,1,2002.0,0,3,765,4,4,2,270,78,0,0,0,0,4,5,8,4,312500,4,3600,61200
20,3,80.0,9600,1,3,3,0,4,0,14,2,2,0,2,7,5,1969,1969,3,0,6,6,1,168.0,3,4,1,3,3,3,5,0,5,0,1164,1164,1,4,1,4,1164,0,0,1164,0,1,1,3,1,3,6,5,0,5,1,1969.0,2,2,528,4,4,2,0,0,0,0,0,0,4,7,0,4,140000,3,2328,34920
60,3,82.0,12438,1,0,3,0,4,0,22,2,2,0,5,8,5,2006,2006,3,0,12,13,1,466.0,0,4,2,0,1,3,5,0,5,0,1234,1234,1,0,1,4,1264,1312,0,2576,0,2,1,4,1,0,10,5,1,2,3,2006.0,0,3,666,4,4,2,324,100,0,0,0,0,4,7,6,5,361919,2,3810,80010
190,4,76.0,7630,1,3,3,0,4,0,17,1,2,1,5,5,9,1900,1996,1,0,13,14,2,0.0,3,2,0,2,3,3,5,0,5,0,360,360,1,2,1,4,1032,780,0,1812,0,2,0,4,2,2,8,5,1,3,5,1999.0,2,2,672,4,4,0,344,0,40,0,0,0,2,5,8,4,140000,4,2172,32580
20,3,70.0,8400,1,3,3,0,4,0,5,2,2,0,2,7,5,2004,2005,1,0,12,13,1,109.0,2,4,2,2,3,0,2,712,5,0,761,1473,1,0,1,4,1484,0,0,1484,1,2,0,3,1,2,7,5,0,5,1,2004.0,1,2,606,4,4,2,0,35,0,144,0,0,4,5,8,4,213000,0,2957,47312
190,4,70.0,5600,1,3,3,0,4,0,9,2,2,1,5,4,5,1930,1950,3,0,12,15,2,0.0,1,1,3,4,4,4,6,0,6,0,0,0,1,1,0,4,372,720,0,1092,0,2,0,3,2,1,7,4,0,5,6,1977.3601659751037,3,0,0,5,5,0,0,0,0,0,0,0,4,7,8,4,55000,3,1092,14196
120,3,48.0,6240,1,3,3,0,4,0,16,2,2,4,2,8,5,2006,2006,3,0,8,8,1,176.0,2,4,2,2,3,3,2,863,5,0,461,1324,1,0,1,4,1324,0,0,1324,1,2,0,2,1,2,6,5,1,2,1,2006.0,0,2,550,4,4,2,192,38,0,0,0,0,4,12,8,4,254000,0,2648,42368
60,3,65.0,9018,1,0,3,0,4,0,8,2,2,0,5,7,5,2007,2007,3,0,12,13,2,0.0,2,4,2,2,3,0,5,0,5,0,728,728,1,0,1,4,728,728,0,1456,0,2,1,3,1,2,8,5,1,2,1,2007.0,0,2,400,4,4,2,100,24,0,0,0,0,4,7,6,5,179540,0,2184,39312
20,3,67.96128423040604,7162,1,0,3,0,4,0,19,2,2,0,2,5,7,1966,1966,1,0,6,6,0,41.0,3,4,2,3,3,3,5,0,5,0,876,876,1,4,1,4,904,0,0,904,0,1,0,3,1,3,6,5,0,5,1,1966.0,2,1,408,4,4,2,0,0,0,0,0,0,2,12,8,0,109900,1,1780,21360
30,3,56.0,4130,1,0,3,0,4,0,3,2,2,0,2,3,6,1935,2003,1,0,12,13,2,0.0,2,4,1,3,3,3,5,0,5,0,270,270,1,2,1,4,729,0,0,729,0,1,0,2,1,3,5,1,0,5,6,1977.3601659751037,3,0,0,5,5,0,0,0,0,0,0,0,4,7,8,4,52000,1,999,8991
50,0,66.0,8712,1,3,1,0,4,1,9,2,2,0,0,4,7,1900,1950,1,0,8,8,2,0.0,3,4,4,3,3,2,5,0,5,0,859,859,1,2,1,4,859,319,0,1178,0,1,0,2,1,3,7,5,0,5,5,1964.0,1,1,384,4,4,0,68,0,98,0,0,0,4,1,8,0,102776,3,2037,24444
120,3,40.0,4671,1,0,1,0,4,0,22,2,2,4,2,8,5,1988,1989,1,0,6,6,2,0.0,2,4,2,2,3,2,2,767,5,0,461,1228,1,2,1,4,1228,0,0,1228,1,2,0,2,1,2,5,5,1,2,1,1988.0,0,2,472,4,4,2,168,120,0,0,0,0,4,10,8,4,189000,3,2456,36840
60,3,67.96128423040604,13517,1,0,3,0,1,0,19,5,2,0,5,6,8,1976,2005,1,0,6,10,1,289.0,2,4,1,3,3,3,2,533,5,0,192,725,1,0,1,4,725,754,0,1479,0,2,1,3,1,2,6,5,0,5,1,1976.0,1,2,475,4,4,2,0,44,0,0,0,0,4,3,8,4,130500,0,2204,33060
20,3,78.0,10140,1,3,3,0,4,0,14,2,2,0,2,6,5,1974,1974,3,0,6,6,1,174.0,3,4,1,2,3,3,5,0,5,0,1064,1064,1,4,1,4,1350,0,0,1350,0,2,0,3,1,3,7,5,1,4,1,1974.0,1,2,478,4,4,2,0,0,0,0,0,0,2,8,8,4,165000,0,2414,36210
70,4,60.0,10800,1,3,0,0,4,0,17,2,2,0,5,7,8,1890,1998,1,0,13,13,2,0.0,3,2,0,3,3,3,5,0,5,0,718,718,1,0,1,4,1576,978,0,2554,0,1,1,3,1,3,8,5,0,5,5,1996.0,2,2,704,4,4,1,0,48,143,0,0,0,4,7,8,4,159500,2,3272,55624
20,3,80.0,10000,1,3,3,0,4,0,14,2,2,0,2,5,6,1973,2000,1,0,6,6,2,0.0,3,4,1,2,3,3,1,1084,5,0,92,1176,1,2,1,4,1178,0,0,1178,0,1,1,3,1,2,5,5,1,1,1,1973.0,2,2,439,4,4,2,224,0,0,0,0,0,2,11,8,4,157000,3,2354,28248
20,3,69.0,9920,1,0,3,0,4,0,5,2,2,0,2,5,6,1969,1969,1,0,6,10,2,0.0,3,4,1,2,3,1,0,523,5,0,448,971,1,4,1,4,971,0,0,971,0,1,1,3,1,3,5,5,1,3,1,1969.0,2,1,300,4,4,2,0,0,0,0,0,0,4,5,8,4,128500,1,1942,23304
120,3,67.96128423040604,6563,1,0,2,0,1,1,22,2,2,0,2,8,5,1985,1985,1,0,6,6,2,0.0,2,4,2,2,3,1,2,1148,5,0,594,1742,1,4,1,4,1742,0,0,1742,1,2,0,2,1,2,5,5,1,4,1,1985.0,1,2,564,4,4,2,114,28,234,0,0,0,4,12,8,4,275000,4,3484,52260
120,4,67.96128423040604,4426,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,0,12,13,1,169.0,2,4,2,2,3,0,2,662,5,0,186,848,1,0,1,4,848,0,0,848,1,1,0,1,1,2,3,5,0,5,1,2004.0,1,2,420,4,4,2,160,0,0,0,0,0,4,5,8,4,143000,1,1696,16960
20,3,70.0,8120,1,3,3,0,4,0,12,2,2,0,2,4,7,1970,1970,1,0,8,8,2,0.0,3,2,1,3,3,3,0,191,5,0,673,864,1,0,1,4,864,0,0,864,0,1,0,3,1,3,5,5,0,5,5,1994.0,2,2,463,4,4,2,0,0,0,0,0,0,4,7,8,4,124500,1,1728,17280
50,3,60.0,8172,1,3,3,0,4,0,7,2,2,0,0,4,6,1954,1972,1,0,8,8,2,0.0,3,4,2,3,3,3,5,0,5,0,941,941,1,0,1,4,997,473,0,1470,0,2,0,4,1,3,7,5,0,5,5,1958.0,2,1,548,4,4,2,0,0,0,0,156,0,4,5,8,4,135000,0,2411,31343
20,3,86.0,13286,1,0,3,0,4,0,7,2,2,0,2,9,5,2007,2008,3,0,5,5,3,340.0,0,4,2,0,3,3,2,1234,5,0,464,1698,1,0,1,4,1698,0,0,1698,1,2,0,3,1,0,8,5,1,2,1,2007.0,0,3,768,4,4,2,327,64,0,0,0,0,4,2,8,4,320000,4,3396,64524
20,3,60.0,6960,1,3,3,0,4,0,12,2,2,0,2,4,6,1970,1970,1,0,6,10,2,0.0,3,4,1,3,3,3,0,375,1,239,250,864,1,4,1,4,864,0,0,864,0,1,0,3,1,2,5,5,0,5,5,1989.0,2,2,660,4,4,2,96,0,0,0,0,0,4,11,8,4,120500,1,1728,17280
20,3,67.96128423040604,21695,1,0,3,0,0,0,6,2,2,0,2,6,9,1988,2007,3,0,13,10,1,260.0,2,2,1,2,3,3,2,808,5,0,72,880,1,0,1,4,1680,0,0,1680,1,2,0,3,1,2,5,5,1,2,1,1988.0,0,2,540,4,4,2,292,44,0,182,0,0,4,12,8,4,222000,4,2560,33280
20,3,64.0,7314,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,0,12,13,3,82.0,2,4,2,2,3,0,2,724,5,0,508,1232,1,0,1,4,1232,0,0,1232,1,2,0,2,1,2,6,5,0,5,1,2007.0,1,2,632,4,4,2,132,0,0,0,0,0,4,2,8,4,194500,3,2464,36960
90,3,85.0,11475,1,3,3,0,0,0,12,2,2,2,2,5,5,1958,1958,1,0,12,13,1,95.0,3,4,1,3,3,3,5,0,5,0,1584,1584,1,4,1,4,1776,0,0,1776,1,2,0,4,2,3,9,5,0,5,5,1968.0,2,3,888,4,4,2,0,25,0,0,0,0,4,7,0,0,110000,4,3360,53760
30,4,52.0,6240,1,3,3,0,4,0,9,2,2,0,0,4,5,1925,1950,1,0,8,8,2,0.0,3,4,1,3,3,3,1,152,5,0,628,780,1,4,1,0,848,0,360,1208,0,1,0,2,1,3,5,5,0,5,5,1962.0,2,2,539,4,4,2,0,23,112,0,0,0,4,1,8,4,103000,3,1628,16280
120,3,39.0,5389,1,0,3,0,4,0,22,2,2,4,2,8,5,1995,1996,1,0,5,5,2,0.0,2,4,2,2,3,3,2,1180,5,0,415,1595,1,0,1,4,1616,0,0,1616,1,2,0,2,1,2,5,5,1,4,1,1995.0,1,2,608,4,4,2,237,152,0,0,0,0,4,3,8,4,236500,0,3211,48165
80,3,73.0,9590,1,0,3,0,0,0,23,2,2,0,7,7,5,2003,2003,1,0,12,13,1,442.0,2,4,2,0,3,0,2,786,5,0,82,868,1,0,1,4,1146,0,0,1146,1,2,0,3,1,2,6,5,1,2,1,2003.0,0,2,438,4,4,2,160,22,0,0,0,0,4,5,8,4,187500,3,2014,30210
60,3,75.0,11404,1,0,3,0,4,0,5,2,2,0,5,7,5,1998,1999,1,0,12,13,1,202.0,2,4,2,2,3,0,0,252,5,0,901,1153,1,0,1,4,1153,878,0,2031,0,2,1,3,1,2,8,5,1,4,1,1998.0,0,2,541,4,4,2,192,84,0,0,0,0,4,7,8,4,222500,2,3184,57312
20,3,80.0,10000,1,3,3,0,0,0,19,1,2,0,2,5,6,1961,1983,3,0,6,6,2,0.0,3,4,1,3,3,3,1,594,5,0,270,864,1,0,1,4,1144,0,0,1144,1,1,0,3,1,3,6,5,1,4,1,1961.0,1,1,264,4,4,2,165,0,0,0,0,0,1,3,8,4,131400,3,2008,24096
20,3,67.96128423040604,8978,1,0,3,0,0,0,19,2,2,0,2,5,5,1968,1968,1,0,9,10,2,0.0,3,4,2,3,3,3,5,0,5,0,948,948,1,4,1,4,948,0,0,948,0,1,0,3,1,3,6,5,0,5,1,1968.0,2,1,300,4,4,2,147,0,0,0,0,0,4,5,8,3,108000,1,1896,22752
90,3,60.0,8544,1,3,3,0,4,0,12,2,2,2,2,3,4,1950,1950,1,0,11,11,2,0.0,3,4,1,4,4,4,6,0,6,0,0,0,1,2,0,1,1040,0,0,1040,0,2,0,2,2,3,6,5,0,5,5,1949.0,2,2,400,4,4,2,0,0,0,0,0,0,4,7,8,4,93500,3,1040,11440
60,3,72.0,10463,1,0,1,0,1,0,8,2,2,0,5,8,5,2005,2005,1,0,12,13,2,0.0,2,4,2,2,3,3,5,0,5,0,893,893,1,0,1,4,901,900,0,1801,0,2,1,3,1,2,8,5,1,2,1,2005.0,0,3,800,4,4,2,0,116,0,0,0,0,4,6,8,4,239900,4,2694,51186
90,3,60.0,10800,1,3,3,0,4,0,7,2,2,2,2,5,5,1987,1988,1,0,9,10,2,0.0,3,4,1,2,1,1,2,1200,5,0,0,1200,1,4,1,4,1200,0,0,1200,3,3,0,3,1,3,5,5,0,5,6,1977.3601659751037,3,0,0,5,5,2,120,0,0,0,0,0,4,3,8,2,179000,3,2400,31200
60,3,65.0,9313,1,0,3,0,4,0,5,2,2,0,5,7,5,2004,2004,1,0,12,13,2,0.0,2,4,2,2,3,3,5,0,5,0,864,864,1,0,1,4,864,864,0,1728,0,2,1,3,1,2,7,5,0,5,1,2004.0,1,2,572,4,4,2,187,56,0,0,0,0,4,4,8,4,190000,4,2592,44064
70,4,60.0,9600,1,3,3,0,4,0,17,2,2,0,5,5,7,1910,2002,1,0,13,15,2,0.0,3,2,0,1,0,3,5,0,5,0,264,264,1,0,1,4,768,664,0,1432,0,2,0,2,1,3,7,5,0,5,5,1910.0,2,2,360,4,2,2,270,0,112,0,0,0,0,5,8,0,132000,0,1696,23744
20,3,65.0,6768,1,0,3,0,4,0,19,1,2,0,2,6,8,1961,1996,3,0,6,6,2,0.0,3,2,1,3,3,2,2,832,5,0,80,912,1,2,1,4,912,0,0,912,1,1,0,3,1,2,5,5,0,5,5,1962.0,2,1,288,4,4,2,168,0,0,0,0,0,0,5,8,4,142000,1,1824,21888
20,3,65.0,8450,1,3,3,0,4,0,20,2,2,0,2,7,5,2000,2001,1,0,12,13,1,108.0,3,4,2,2,3,3,5,0,5,0,1349,1349,1,0,1,4,1349,0,0,1349,0,2,0,3,1,3,6,5,0,5,1,2000.0,2,2,539,4,4,2,120,55,0,0,0,0,0,12,8,4,179000,0,2698,40470
80,3,70.0,12886,1,0,3,0,4,0,19,2,2,0,7,5,6,1963,1999,1,0,6,6,2,0.0,3,4,1,2,3,0,0,444,5,0,76,520,1,0,1,4,1464,0,0,1464,0,2,0,3,1,3,6,3,1,4,1,1997.0,1,2,480,4,4,2,302,0,0,0,100,0,4,10,8,4,175000,0,1984,25792
120,3,41.0,5395,1,0,1,0,4,0,22,2,2,4,2,8,5,1993,1993,1,0,6,6,2,0.0,2,4,2,2,3,3,2,733,5,0,604,1337,1,2,1,4,1337,0,0,1337,1,2,0,2,1,2,5,5,1,4,1,1993.0,1,2,462,4,4,2,96,0,70,168,0,0,4,10,8,4,180000,0,2674,40110
